,session_id,item_id,date
2533,2696,12045,2021-01-12 09:59:07.962
2534,2696,25396,2021-01-12 09:49:53.968
2535,2696,1712,2021-01-12 09:52:34.216
2536,2697,12247,2021-01-08 20:47:31.501
2537,2697,7177,2021-01-08 20:41:30.737
2538,2697,23558,2021-01-08 20:44:36.165
2539,2697,24830,2021-01-08 20:49:08.926
2540,2697,21574,2021-01-08 20:42:12.272
2541,2697,13207,2021-01-08 20:48:08.762
2542,2697,8993,2021-01-08 20:46:06.907
2543,2697,15786,2021-01-08 20:45:53.295
2544,2697,8993,2021-01-08 20:46:07.571
2545,2697,6496,2021-01-08 20:47:06.861
2546,2700,26249,2021-03-14 13:13:38.243
2547,2705,3470,2020-04-15 17:38:46.901
2548,2706,13184,2020-05-16 11:31:40.927
2549,2706,8728,2020-05-16 11:29:52.134
2550,2706,1782,2020-05-16 11:30:30.684
2551,2706,10384,2020-05-16 11:31:03.317
2552,2708,13231,2020-01-10 21:30:18.564
2553,2708,23968,2020-01-10 21:24:37.973
2554,2708,19390,2020-01-10 21:08:22.981
2555,2708,4980,2020-01-10 21:21:09.204
2556,2708,21123,2020-01-10 21:06:47.353
2557,2708,2379,2020-01-10 21:31:06.854
2558,2708,21096,2020-01-10 21:18:58.873
2559,2708,18471,2020-01-10 21:32:52.256
2560,2708,27028,2020-01-10 21:28:49.417
2561,2708,3170,2020-01-10 21:36:23.099
2562,2708,20512,2020-01-10 21:19:36.185
2563,2708,27310,2020-01-10 21:17:44.531
2564,2708,19159,2020-01-10 21:35:52.124
2565,2720,15429,2021-04-11 08:24:15.044
2566,2720,7640,2021-04-11 08:21:41.725
2567,2720,20629,2021-04-11 08:25:30.966
2568,2720,23502,2021-04-11 08:23:14.048
2569,2723,7327,2020-01-05 13:21:01.873
2570,2723,8060,2020-01-05 13:22:39.884
2571,2723,7327,2020-01-05 13:19:36.319
2572,2723,13296,2020-01-05 13:14:00.782
2573,2730,7267,2020-09-30 07:20:53.735
2574,2730,14625,2020-09-30 07:20:45.398
2575,2730,23259,2020-09-30 22:14:34.308
2576,2730,8031,2020-09-30 22:14:22.607
2577,2730,14625,2020-09-30 22:12:36.451
2578,2730,121,2020-09-30 22:13:57.033
2579,2730,23631,2020-09-30 22:14:05.496
2580,2736,9826,2020-03-18 10:18:08.666
2581,2736,8170,2020-03-18 10:19:00.043
2582,2736,16229,2020-03-18 10:19:55.314
2583,2737,20952,2021-01-27 07:16:43.048
2584,2737,17487,2021-01-27 07:11:37.214
2585,2737,3955,2021-01-27 07:10:23.579
2586,2737,12379,2021-01-27 23:04:14.551
2587,2737,27077,2021-01-27 22:56:15.841
2588,2742,3233,2020-12-17 16:40:49.227
2589,2742,3233,2020-12-17 16:40:32.17
2590,2743,14251,2021-03-04 17:55:57.878
2591,2743,18319,2021-03-04 17:54:13.184
2592,2743,14273,2021-03-04 17:52:13.987
2593,2743,5466,2021-03-04 17:58:18.361
2594,2743,18787,2021-03-04 17:52:51.612
2595,2743,22512,2021-03-04 18:07:15.138
2596,2743,5117,2021-03-04 17:53:42.654
2597,2743,10552,2021-03-04 17:52:38.365
2598,2743,20175,2021-03-04 17:59:09.045
2599,2743,23076,2021-03-04 18:03:19.196
2600,2743,24030,2021-03-04 20:19:25.136
2601,2743,18319,2021-03-04 17:54:31.538
2602,2743,27850,2021-03-04 18:01:50.481
2603,2743,16232,2021-03-04 17:53:18.913
2604,2743,26414,2021-03-04 17:56:33.334
2605,2743,10317,2021-03-04 17:57:31.654
2606,2743,3997,2021-03-04 17:55:02.648
2607,2743,18321,2021-03-04 17:55:41.307
2608,2743,18715,2021-03-04 17:51:20.925
2609,2743,2195,2021-03-04 18:00:37.086
2610,2745,8910,2020-04-01 08:25:09.539
2611,2749,26691,2020-11-29 14:38:10.793
2612,2749,672,2020-11-29 14:39:45.331
2613,2751,10455,2020-06-16 02:32:48.125
2614,2751,7880,2020-06-16 12:20:19.546
2615,2751,22338,2020-06-16 02:31:39.232
2616,2751,22812,2020-06-16 12:21:35.592
2617,2751,17351,2020-06-16 12:21:10.608
2618,2751,18231,2020-06-16 12:20:35.848
2619,2751,25824,2020-06-16 12:11:37.413
2620,2752,22266,2020-09-25 07:45:45.782
2621,2752,11648,2020-09-25 07:38:14.02
2622,2752,23259,2020-09-25 07:46:15.659
2623,2764,10982,2020-05-05 15:09:48.965
2624,2764,7922,2020-05-05 15:10:23.631
2625,2764,5096,2020-05-05 15:09:06.652
2626,2765,6175,2020-03-19 17:31:40.648
2627,2765,7753,2020-03-19 17:43:33.146
2628,2765,21074,2020-03-19 17:36:02.787
2629,2765,528,2020-03-19 17:34:13.404
2630,2765,13648,2020-03-19 17:40:22.846
2631,2765,20674,2020-03-19 17:32:54.497
2632,2765,28135,2020-03-19 17:43:15.582
2633,2765,8157,2020-03-19 17:33:06.711
2634,2765,18704,2020-03-19 17:38:58.133
2635,2765,23789,2020-03-19 17:28:19.734
2636,2765,3887,2020-03-19 17:37:01.016
2637,2765,21074,2020-03-19 17:43:41.944
2638,2775,22774,2020-10-30 12:44:04.255
2639,2801,13736,2020-04-08 15:20:14.174
2640,2801,22889,2020-04-08 15:20:46.461
2641,2801,5906,2020-04-08 15:20:19.627
2642,2803,26545,2020-11-15 22:56:25.193
2643,2805,2416,2020-02-11 19:32:07.234
2644,2805,3680,2020-02-11 19:29:32.213
2645,2809,18834,2021-05-23 19:35:57.665
2646,2820,21759,2020-08-29 19:45:37.317
2647,2821,20100,2020-12-02 17:50:12.142
2648,2821,8359,2020-12-02 17:51:35.173
2649,2821,25492,2020-12-02 17:49:23.783
2650,2821,25492,2020-12-02 18:06:22.512
2651,2821,3094,2020-12-02 17:51:51.258
2652,2823,21464,2020-08-29 20:16:31.094
2653,2823,511,2020-08-29 20:13:41.878
2654,2830,4850,2020-08-11 12:09:50.906
2655,2830,22806,2020-08-11 12:10:36.194
2656,2833,10706,2021-01-05 15:44:15.202
2657,2833,14771,2021-01-05 16:34:21.329
2658,2833,23286,2021-01-05 16:39:14.694
2659,2833,7219,2021-01-05 16:37:20.048
2660,2841,2444,2020-04-19 19:20:40.079
2661,2841,22617,2020-04-19 19:18:52.283
2662,2841,26651,2020-04-19 19:19:01.607
2663,2841,17432,2020-04-19 19:19:58.758
2664,2841,22889,2020-04-19 19:19:37.761
2665,2841,2550,2020-04-19 19:19:44.009
2666,2841,23327,2020-04-19 19:19:48.831
2667,2841,16484,2020-04-19 19:19:23.953
2668,2841,15279,2020-04-19 19:19:30.605
2669,2841,28094,2020-04-19 19:20:27.917
2670,2843,13492,2020-04-22 08:28:00.279
2671,2857,13493,2021-05-06 01:25:18.678
2672,2857,7525,2021-05-06 01:23:12.721
2673,2857,15709,2021-05-06 01:19:11.728
2674,2857,2028,2021-05-06 01:24:17.001
2675,2857,8019,2021-05-06 01:20:46.752
2676,2857,7047,2021-05-06 01:29:46.208
2677,2857,11429,2021-05-06 01:27:31.65
2678,2857,11608,2021-05-06 01:16:55.516
2679,2860,26012,2021-02-24 11:08:20.732
2680,2860,21919,2021-02-24 11:09:08.687
2681,2863,7139,2020-02-19 16:38:18.356
2682,2863,7139,2020-02-19 16:38:37.445
2683,2863,23256,2020-02-19 16:29:26.506
2684,2863,25048,2020-02-19 16:46:10.464
2685,2863,18239,2020-02-19 16:37:55.581
2686,2869,21368,2020-05-08 01:09:10.888
2687,2869,23914,2020-05-08 01:11:05.016
2688,2869,10355,2020-05-08 01:06:44.604
2689,2869,14166,2020-05-08 01:04:00.753
2690,2869,20836,2020-05-08 01:05:33.407
2691,2869,4763,2020-05-08 01:07:28.90
2692,2875,17826,2021-03-28 16:31:32.399
2693,2875,26257,2021-03-28 16:23:06.407
2694,2875,26257,2021-03-28 16:22:47.459
2695,2875,27078,2021-03-28 16:31:32.436
2696,2875,27078,2021-03-28 16:31:52.414
2697,2882,4674,2020-08-31 10:55:07.006
2698,2882,7093,2020-08-31 10:57:06.623
2699,2882,15453,2020-08-31 10:54:24.557
2700,2882,15453,2020-08-31 10:54:37.087
2701,2882,7093,2020-08-31 10:56:46.063
2702,2882,24149,2020-08-31 10:55:30.778
2703,2883,2499,2020-12-01 02:35:25.768
2704,2883,15568,2020-12-01 02:35:00.263
2705,2883,20870,2020-12-01 02:32:04.889
2706,2883,27534,2020-12-01 02:40:18.513
2707,2892,13482,2020-02-17 08:48:03.785
2708,2892,25198,2020-02-17 08:49:46.374
2709,2892,22787,2020-02-17 08:46:30.33
2710,2892,9028,2020-02-17 08:48:17.71
2711,2892,25198,2020-02-17 08:49:02.859
2712,2892,11592,2020-02-17 08:45:48.366
2713,2892,18088,2020-02-17 08:47:25.755
2714,2892,25109,2020-02-17 08:51:09.166
2715,2901,15319,2020-12-29 14:47:52.913
2716,2901,27051,2020-12-29 14:47:31.979
2717,2901,23169,2020-12-29 14:48:27.959
2718,2901,8806,2020-12-29 14:46:47.968
2719,2901,20596,2020-12-29 14:49:24.306
2720,2901,19882,2020-12-29 14:46:59.673
2721,2901,26377,2020-12-29 14:49:10.12
2722,2901,24985,2020-12-29 14:47:09.635
2723,2901,6511,2020-12-29 14:47:41.784
2724,2901,15319,2020-12-29 14:48:58.229
2725,2904,24806,2020-12-14 00:23:40.11
2726,2906,2570,2021-04-25 10:20:52.746
2727,2909,17814,2020-09-21 22:36:35.202
2728,2909,439,2020-09-21 22:35:55.604
2729,2909,17814,2020-09-21 22:35:28.369
2730,2916,11193,2020-07-18 22:44:26.472
2731,2916,24326,2020-07-18 22:44:03.726
2732,2916,27903,2020-07-18 22:34:11.928
2733,2916,12511,2020-07-18 22:44:12.411
2734,2916,22233,2020-07-18 22:44:45.417
2735,2916,27610,2020-07-18 22:37:19.702
2736,2916,8483,2020-07-18 22:33:46.665
2737,2916,7574,2020-07-18 22:37:37.084
2738,2917,15512,2020-08-19 19:17:11.951
2739,2917,6897,2020-08-19 19:15:00.436
2740,2917,25020,2020-08-19 19:16:20.018
2741,2917,7880,2020-08-19 19:16:31.364
2742,2923,1612,2020-06-28 19:43:57.332
2743,2923,22402,2020-06-28 19:46:36.224
2744,2925,1531,2021-01-19 21:26:24.196
2745,2930,7890,2020-03-27 19:17:25.341
2746,2930,1169,2020-03-27 19:13:40.184
2747,2930,25146,2020-03-27 19:14:29.414
2748,2930,16789,2020-03-27 19:24:13.751
2749,2934,20666,2020-07-16 03:47:04.458
2750,2937,5443,2020-12-02 08:55:04.046
2751,2937,19912,2020-12-02 08:42:31.108
2752,2937,20142,2020-12-02 08:53:14.251
2753,2937,13543,2020-12-02 08:46:01.433
2754,2938,27710,2021-05-28 19:35:20.846
2755,2938,20391,2021-05-28 19:35:15.191
2756,2938,27710,2021-05-28 19:35:32.519
2757,2942,21011,2020-07-26 13:13:48.029
2758,2942,23416,2020-07-26 13:12:26.244
2759,2942,23416,2020-07-26 13:12:40.48
2760,2942,10537,2020-07-26 13:14:47.893
2761,2946,10281,2020-02-08 12:41:31.924
2762,2946,21641,2020-02-08 12:38:48.525
2763,2947,12537,2021-01-11 08:52:18.85
2764,2947,12537,2021-01-11 08:51:22.818
2765,2950,17599,2021-03-08 22:17:46.248
2766,2950,11124,2021-03-08 22:20:20.924
2767,2950,14706,2021-03-08 22:14:39.577
2768,2950,24385,2021-03-08 22:24:22.74
2769,2950,1944,2021-03-08 22:15:11.305
2770,2950,9136,2021-03-08 22:17:12.952
2771,2950,10610,2021-03-08 22:13:38.585
2772,2950,6144,2021-03-08 22:12:53.092
2773,2950,24385,2021-03-08 22:27:06.18
2774,2950,9945,2021-03-08 22:14:04.954
2775,2950,27555,2021-03-08 22:26:22.837
2776,2950,5383,2021-03-08 22:16:17.384
2777,2950,7248,2021-03-08 22:11:49.272
2778,2950,10666,2021-03-08 22:23:42.951
2779,2955,17932,2020-05-23 08:41:06.199
2780,2955,2555,2020-05-23 08:43:21.829
2781,2957,20091,2021-05-31 21:42:40.969
2782,2957,27986,2021-05-31 21:47:31.227
2783,2957,26967,2021-05-31 21:49:25.68
2784,2957,10794,2021-05-31 21:54:05.927
2785,2957,3279,2021-05-31 21:46:06.075
2786,2957,15206,2021-05-31 21:43:41.911
2787,2957,24948,2021-05-31 21:54:20.896
2788,2957,7278,2021-05-31 21:44:50.27
2789,2957,3857,2021-05-31 21:47:58.014
2790,2957,1831,2021-05-31 21:50:11.453
2791,2957,26884,2021-05-31 21:55:13.79
2792,2957,7308,2021-05-31 21:44:03.781
2793,2957,19332,2021-05-31 21:54:56.502
2794,2957,27096,2021-05-31 21:53:48.52
2795,2961,25595,2020-04-22 16:56:01.011
2796,2961,5744,2020-04-22 16:55:17.862
2797,2961,12231,2020-04-22 16:56:39.419
2798,2961,13329,2020-04-22 16:55:48.278
2799,2964,10452,2020-07-16 20:55:41.949
2800,2964,21840,2020-07-16 20:53:00.522
2801,2964,26685,2020-07-16 21:14:19.792
2802,2964,17343,2020-07-16 20:58:51.319
2803,2964,18133,2020-07-16 21:02:17.14
2804,2964,19129,2020-07-16 21:00:19.507
2805,2964,19467,2020-07-16 20:56:35.298
2806,2964,21522,2020-07-16 20:59:16.496
2807,2974,22500,2020-09-22 10:11:18.139
2808,2974,9161,2020-09-22 10:01:32.399
2809,2974,2253,2020-09-22 10:05:22.889
2810,2974,23828,2020-09-22 09:59:09.893
2811,2974,8700,2020-09-22 10:08:47.915
2812,2974,784,2020-09-22 10:02:08.211
2813,2974,19944,2020-09-22 09:59:34.54
2814,2974,7642,2020-09-22 10:02:30.857
2815,2974,2253,2020-09-22 10:05:48.285
2816,2974,2944,2020-09-22 10:04:16.893
2817,2976,17239,2021-05-22 21:10:10.085
2818,2976,19847,2021-05-22 21:10:15.599
2819,2976,10163,2021-05-22 21:21:04.177
2820,2976,19847,2021-05-22 21:19:19.902
2821,2976,16505,2021-05-22 21:29:07.897
2822,2976,19847,2021-05-22 21:13:05.113
2823,2976,27153,2021-05-22 21:28:12.093
2824,2976,16967,2021-05-22 21:34:59.34
2825,2976,1368,2021-05-22 21:20:50.061
2826,2976,6071,2021-05-22 21:09:32.501
2827,2976,17964,2021-05-22 21:23:57.036
2828,2976,27153,2021-05-22 21:27:48.476
2829,2976,17431,2021-05-22 21:09:55.215
2830,2976,19847,2021-05-22 21:14:39.796
2831,2976,2267,2021-05-22 21:26:47.18
2832,2976,1531,2021-05-22 21:09:16.983
2833,2976,6187,2021-05-22 21:39:10.577
2834,2976,17239,2021-05-22 21:09:47.617
2835,2976,26487,2021-05-22 21:28:17.535
2836,2976,6187,2021-05-22 21:39:59.23
2837,2976,10997,2021-05-22 21:38:03.60
2838,2976,27153,2021-05-22 21:27:30.955
2839,2976,17239,2021-05-22 21:09:51.551
2840,2976,19847,2021-05-22 21:14:03.964
2841,2976,22704,2021-05-22 21:25:21.838
2842,2976,13617,2021-05-22 21:28:50.305
2843,2976,27393,2021-05-22 21:36:09.805
2844,2976,8242,2021-05-22 21:20:23.134
2845,2994,23680,2021-04-21 10:56:47.435
2846,2994,12662,2021-04-21 11:07:53.147
2847,2994,22611,2021-04-21 10:54:21.249
2848,2994,7175,2021-04-21 10:49:51.322
2849,2994,8998,2021-04-21 10:44:35.234
2850,2994,19270,2021-04-21 11:08:43.309
2851,3007,15403,2021-05-14 07:24:59.889
2852,3011,21966,2020-08-05 21:06:50.343
2853,3011,25186,2020-08-05 21:31:59.829
2854,3011,19596,2020-08-05 21:22:48.157
2855,3011,7177,2020-08-05 21:33:49.071
2856,3011,19766,2020-08-05 21:18:06.76
2857,3011,24700,2020-08-05 21:05:05.196
2858,3011,17694,2020-08-05 21:21:24.172
2859,3011,13444,2020-08-05 21:28:22.482
2860,3011,604,2020-08-05 21:08:27.508
2861,3011,2968,2020-08-05 21:13:26.335
2862,3011,27961,2020-08-05 21:41:52.272
2863,3011,15499,2020-08-05 21:27:26.762
2864,3011,19423,2020-08-05 21:06:11.115
2865,3011,17889,2020-08-05 21:19:39.655
2866,3011,16634,2020-08-05 21:11:49.802
2867,3011,2109,2020-08-05 21:30:18.389
2868,3011,12101,2020-08-05 21:48:20.746
2869,3011,7447,2020-08-05 21:15:14.584
2870,3011,23084,2020-08-05 21:33:17.861
2871,3011,6363,2020-08-05 21:35:56.306
2872,3011,20779,2020-08-05 21:50:40.36
2873,3011,203,2020-08-05 21:18:50.202
2874,3011,10939,2020-08-05 21:55:17.277
2875,3011,23613,2020-08-05 21:20:53.064
2876,3011,17343,2020-08-05 21:12:55.275
2877,3011,20095,2020-08-05 21:24:47.271
2878,3011,26287,2020-08-05 21:14:33.828
2879,3012,19912,2021-04-09 00:02:13.733
2880,3018,2410,2020-10-15 21:05:12.971
2881,3018,6897,2020-10-15 21:14:18.293
2882,3018,21215,2020-10-15 21:06:42.474
2883,3018,1998,2020-10-15 21:12:38.112
2884,3018,3773,2020-10-15 21:06:09.09
2885,3026,26592,2021-05-24 21:43:31.332
2886,3026,19270,2021-05-24 21:56:41.894
2887,3026,17925,2021-05-24 21:54:53.634
2888,3026,7154,2021-05-24 21:41:25.084
2889,3026,8406,2021-05-24 21:56:49.249
2890,3026,3801,2021-05-24 21:55:51.414
2891,3026,18502,2021-05-24 21:44:00.322
2892,3026,16727,2021-05-24 21:40:47.979
2893,3026,15018,2021-05-24 21:57:09.608
2894,3026,1723,2021-05-24 21:57:21.175
2895,3026,1092,2021-05-24 21:42:48.66
2896,3026,17774,2021-05-24 21:56:46.484
2897,3026,17925,2021-05-24 21:52:37.744
2898,3026,27564,2021-05-24 21:42:02.658
2899,3026,18502,2021-05-24 21:52:57.682
2900,3026,3719,2021-05-24 21:43:45.879
2901,3033,25999,2020-05-20 03:42:11.896
2902,3033,21157,2020-05-20 03:44:00.556
2903,3033,17783,2020-05-20 03:42:29.837
2904,3034,1531,2021-05-06 11:40:58.336
2905,3034,16324,2021-05-06 13:47:37.463
2906,3034,7464,2021-05-06 11:41:55.253
2907,3034,9594,2021-05-06 11:41:14.342
2908,3034,3338,2021-05-06 13:42:09.73
2909,3034,3959,2021-05-06 13:42:51.548
2910,3034,3959,2021-05-06 13:43:14.191
2911,3035,25467,2021-04-29 18:06:29.45
2912,3035,25467,2021-04-29 18:09:31.005
2913,3035,25467,2021-04-29 18:06:17.643
2914,3035,19812,2021-04-29 18:08:32.292
2915,3035,13527,2021-04-29 18:07:35.811
2916,3035,21425,2021-04-29 18:07:13.266
2917,3035,5965,2021-04-29 18:08:06.008
2918,3035,19307,2021-04-29 18:07:49.746
2919,3035,19307,2021-04-29 18:08:39.005
2920,3036,10294,2020-07-09 15:53:13.705
2921,3037,27416,2021-01-03 18:18:19.492
2922,3038,22345,2020-05-29 20:02:13.717
2923,3038,12361,2020-05-29 19:32:59.894
2924,3038,10480,2020-05-29 20:02:59.168
2925,3038,27343,2020-05-29 19:33:34.426
2926,3038,23605,2020-05-29 20:01:39.74
2927,3044,23899,2020-07-16 20:01:32.155
2928,3046,23263,2021-04-12 16:40:15.983
2929,3046,7181,2021-04-12 16:32:37.867
2930,3046,20247,2021-04-12 16:31:58.856
2931,3046,23322,2021-04-12 16:38:43.887
2932,3069,6352,2020-10-30 00:11:12.11
2933,3072,26529,2020-02-04 21:43:05.784
2934,3072,13145,2020-02-04 21:43:58.742
2935,3083,3963,2020-11-13 17:40:34.929
2936,3083,7804,2020-11-13 17:49:26.481
2937,3083,3871,2020-11-13 17:43:01.362
2938,3083,10168,2020-11-13 17:43:58.803
2939,3083,2261,2020-11-13 17:41:31.401
2940,3083,22555,2020-11-13 17:46:35.869
2941,3083,10325,2020-11-13 17:42:51.709
2942,3084,2679,2020-07-06 10:30:50.852
2943,3084,14924,2020-07-06 10:32:20.494
2944,3089,5345,2021-05-31 10:51:21.464
2945,3092,3209,2021-05-12 11:41:04.985
2946,3092,14412,2021-05-12 11:18:17.958
2947,3092,6474,2021-05-12 11:33:54.361
2948,3092,3825,2021-05-12 11:40:42.546
2949,3092,21593,2021-05-12 09:38:13.872
2950,3092,11428,2021-05-12 11:13:51.947
2951,3092,1092,2021-05-12 11:33:13.599
2952,3092,22405,2021-05-12 11:04:04.91
2953,3092,10061,2021-05-12 11:18:56.05
2954,3092,21890,2021-05-12 09:43:01.452
2955,3092,23322,2021-05-12 09:39:46.993
2956,3092,17149,2021-05-12 11:32:17.26
2957,3092,6905,2021-05-12 11:08:06.292
2958,3092,11428,2021-05-12 11:13:33.497
2959,3092,14136,2021-05-12 11:19:00.10
2960,3092,107,2021-05-12 11:41:02.533
2961,3092,4492,2021-05-12 09:38:42.043
2962,3092,8539,2021-05-12 11:34:17.135
2963,3092,3071,2021-05-12 11:34:52.982
2964,3092,576,2021-05-12 11:18:52.395
2965,3092,23945,2021-05-12 11:10:34.992
2966,3092,23375,2021-05-12 11:36:18.612
2967,3092,11428,2021-05-12 09:37:03.136
2968,3092,7672,2021-05-12 09:50:43.727
2969,3092,12232,2021-05-12 09:42:31.94
2970,3092,15664,2021-05-12 09:48:14.549
2971,3092,17774,2021-05-12 11:11:56.383
2972,3092,5766,2021-05-12 11:21:31.134
2973,3092,27564,2021-05-12 11:35:28.556
2974,3092,19270,2021-05-12 11:12:04.166
2975,3092,23375,2021-05-12 11:30:14.782
2976,3092,3857,2021-05-12 09:41:13.902
2977,3092,14136,2021-05-12 11:18:23.462
2978,3092,8934,2021-05-12 11:06:30.837
2979,3092,912,2021-05-12 11:10:11.177
2980,3092,8406,2021-05-12 11:12:06.296
2981,3092,19525,2021-05-12 09:41:27.864
2982,3092,12274,2021-05-12 09:45:01.376
2983,3092,21958,2021-05-12 11:29:45.73
2984,3092,14136,2021-05-12 11:18:50.128
2985,3092,23450,2021-05-12 11:34:39.537
2986,3092,3857,2021-05-12 09:43:21.498
2987,3092,7672,2021-05-12 09:50:24.664
2988,3092,4846,2021-05-12 09:45:45.462
2989,3092,15664,2021-05-12 09:49:01.278
2990,3092,15980,2021-05-12 11:21:43.294
2991,3092,12369,2021-05-12 11:35:06.777
2992,3099,1818,2021-02-06 14:54:53.854
2993,3099,19912,2021-02-06 14:55:23.971
2994,3102,17979,2020-12-05 19:36:15.582
2995,3104,24230,2021-04-07 14:00:33.878
2996,3105,6236,2021-01-16 19:56:56.849
2997,3106,27871,2020-12-27 10:41:33.366
2998,3106,18756,2020-12-27 10:39:24.454
2999,3106,15578,2020-12-27 10:38:44.307
3000,3109,15699,2020-12-15 20:07:38.17
3001,3109,24859,2020-12-15 20:02:16.109
3002,3109,19712,2020-12-15 20:05:33.312
3003,3109,15699,2020-12-15 20:16:24.455
3004,3109,24859,2020-12-15 20:09:34.113
3005,3109,18392,2020-12-15 20:09:48.419
3006,3109,15736,2020-12-15 20:12:34.218
3007,3114,16064,2020-01-02 00:13:04.436
3008,3114,26908,2020-01-02 00:17:49.871
3009,3114,22607,2020-01-02 00:16:42.418
3010,3114,17272,2020-01-02 00:16:13.839
3011,3114,25369,2020-01-02 00:13:54.602
3012,3118,15122,2020-12-30 20:57:07.779
3013,3118,14894,2020-12-30 20:56:19.266
3014,3119,25118,2020-04-21 21:28:59.096
3015,3119,25118,2020-04-21 21:27:07.076
3016,3119,17253,2020-04-21 21:28:25.705
3017,3120,1368,2021-04-22 07:24:20.555
3018,3120,7217,2021-04-22 07:19:39.072
3019,3120,8242,2021-04-22 07:30:58.927
3020,3120,20596,2021-04-22 07:27:38.409
3021,3120,1368,2021-04-22 07:22:59.553
3022,3120,3338,2021-04-22 08:03:49.58
3023,3120,11817,2021-04-22 07:29:17.291
3024,3120,22881,2021-04-22 08:10:21.29
3025,3120,13635,2021-04-22 07:22:07.934
3026,3120,15642,2021-04-22 07:17:21.915
3027,3120,21138,2021-04-22 08:07:36.981
3028,3120,13635,2021-04-22 08:06:57.101
3029,3123,6943,2020-10-15 20:43:12.471
3030,3123,16437,2020-10-15 20:44:20.655
3031,3123,18836,2020-10-15 20:45:29.186
3032,3130,7431,2021-03-29 16:44:48.413
3033,3130,21190,2021-03-29 16:17:44.913
3034,3130,9772,2021-03-29 16:18:38.959
3035,3130,2512,2021-03-29 16:48:51.61
3036,3130,16536,2021-03-29 15:55:27.591
3037,3130,20933,2021-03-29 16:02:17.713
3038,3130,15599,2021-03-29 16:05:56.939
3039,3130,24177,2021-03-29 15:55:11.273
3040,3130,16651,2021-03-29 16:13:42.969
3041,3132,2855,2020-11-27 20:34:36.927
3042,3132,27256,2020-11-27 20:35:31.068
3043,3133,24970,2020-02-06 22:14:21.279
3044,3138,4254,2021-04-15 18:53:14.534
3045,3139,12574,2020-01-15 21:12:46.703
3046,3139,7516,2020-01-15 21:10:15.012
3047,3139,11558,2020-01-15 21:16:32.139
3048,3152,27225,2020-11-29 16:09:57.304
3049,3155,22637,2020-11-28 21:00:44.954
3050,3155,7431,2020-11-28 20:56:22.354
3051,3155,11135,2020-11-28 20:58:25.687
3052,3155,7041,2020-11-28 20:52:13.441
3053,3159,22820,2020-05-15 16:18:16.378
3054,3163,23076,2021-04-09 19:36:44.211
3055,3163,26675,2021-04-09 19:42:51.546
3056,3163,13564,2021-04-09 19:21:49.262
3057,3163,23414,2021-04-09 19:30:41.775
3058,3163,13110,2021-04-09 19:31:24.186
3059,3163,18715,2021-04-09 19:35:03.554
3060,3163,21045,2021-04-09 19:33:15.035
3061,3163,23034,2021-04-09 19:40:19.12
3062,3163,2605,2021-04-09 19:31:41.744
3063,3163,6089,2021-04-09 19:23:06.253
3064,3163,14378,2021-04-09 19:19:18.008
3065,3163,6089,2021-04-09 19:21:57.655
3066,3163,5358,2021-04-09 19:36:00.986
3067,3163,14378,2021-04-09 19:20:25.259
3068,3163,26902,2021-04-09 19:34:23.798
3069,3163,24958,2021-04-09 19:35:44.565
3070,3163,6089,2021-04-09 19:21:12.979
3071,3167,20861,2021-03-04 17:02:13.073
3072,3167,27768,2021-03-04 17:12:43.588
3073,3167,458,2021-03-04 17:12:32.301
3074,3167,20861,2021-03-04 17:02:18.077
3075,3167,19348,2021-03-04 17:07:48.258
3076,3167,23550,2021-03-04 17:12:06.226
3077,3167,7643,2021-03-04 17:12:28.436
3078,3167,9437,2021-03-04 17:08:55.327
3079,3167,5000,2021-03-04 16:59:01.675
3080,3167,10166,2021-03-04 17:02:15.297
3081,3167,9614,2021-03-04 17:11:34.267
3082,3167,15489,2021-03-04 17:11:09.368
3083,3167,20861,2021-03-04 17:02:40.562
3084,3167,27854,2021-03-04 17:03:20.92
3085,3167,27768,2021-03-04 17:12:55.83
3086,3167,7046,2021-03-04 17:00:40.354
3087,3167,12671,2021-03-04 17:02:38.637
3088,3167,22644,2021-03-04 17:02:39.747
3089,3167,458,2021-03-04 17:12:25.197
3090,3167,20861,2021-03-04 17:02:03.381
3091,3167,22644,2021-03-04 17:02:06.856
3092,3167,7201,2021-03-04 17:01:06.785
3093,3167,17288,2021-03-04 17:12:31.405
3094,3167,7833,2021-03-04 17:04:38.153
3095,3167,11292,2021-03-04 17:12:51.366
3096,3167,10012,2021-03-04 17:12:47.693
3097,3167,19477,2021-03-04 16:52:10.615
3098,3167,20861,2021-03-04 17:02:37.88
3099,3167,20205,2021-03-04 17:09:45.744
3100,3167,10166,2021-03-04 17:02:36.371
3101,3167,6790,2021-03-04 17:05:57.249
3102,3167,24467,2021-03-04 17:14:26.055
3103,3167,24385,2021-03-04 16:59:29.575
3104,3167,21353,2021-03-04 17:00:14.35
3105,3167,12671,2021-03-04 17:02:10.745
3106,3167,11292,2021-03-04 17:12:38.888
3107,3167,10344,2021-03-04 17:09:37.14
3108,3167,11292,2021-03-04 17:12:45.644
3109,3167,7644,2021-03-04 17:10:45.725
3110,3167,26882,2021-03-04 17:08:03.725
3111,3169,14315,2020-05-04 12:11:13.302
3112,3171,19882,2021-02-05 21:16:11.679
3113,3174,11742,2020-10-24 20:30:43.66
3114,3174,4716,2020-10-24 20:32:58.485
3115,3175,23369,2021-04-29 12:45:21.324
